id,name,region,latitude,longitude,ocean,location,description
8b6f9303-410e-4233-aa41-6ffb64c97548,Mair Wand,"Europe, Croatia, Primorje-gorski Kotar, Krk Island, Prvic Island",44.93479008905832,14.78090286254883,"Atlantic Ocean, Mediterranean Sea, Adriatic Sea","Prvic Island, Krk Island",
8ba7c26b-54d2-44fd-8c37-022043fbec8d,Junker Ju 87 &quot;stuka&quot;,"Europe, Croatia, Zirje Island",43.65637982366506,15.63143669810732,"Atlantic Ocean, Mediterranean Sea, Adriatic Sea","Zirje Island, Croatia",
8bb137c5-41db-4523-ac4a-d95178bbc756,Rasohe,"Europe, Croatia, Primorje-gorski Kotar, Krk Island",45.09557967414156,14.66794967651367,"Atlantic Ocean, Mediterranean Sea, Adriatic Sea","Krk Island, Primorje-Gorski Kotar",
8f3b2a75-3115-4230-a1b1-d3510984f369,Emmental South,"Europe, Croatia, Dubrovnik-neretva, Korcula",42.92726847641665,16.63681983947754,"Atlantic Ocean, Mediterranean Sea, Adriatic Sea","Korcula, Dubrovnik-Neretva",
9103054b-98f3-489d-bb63-2339e71251d5,Vranine Wall,"Europe, Croatia, Dubrovnik-neretva, Korcula",42.95362708687081,16.66119575500489,"Atlantic Ocean, Mediterranean Sea, Adriatic Sea","Korcula, Dubrovnik-Neretva",
955ba648-4479-42b2-8d35-a24529b067e8,Veli Bok,"Europe, Croatia, Split-dalmatia, Hvar Island",43.21218242279119,16.50069236755371,"Atlantic Ocean, Mediterranean Sea, Adriatic Sea","Hvar Island, Split-Dalmatia",
96251883-54a5-4a36-949c-5bf497024aaf,Big Cave,"Europe, Croatia, Primorje-gorski Kotar, Cres Island, Vodice",44.99539704952342,14.42401885986328,"Atlantic Ocean, Mediterranean Sea, Adriatic Sea","Vodice, Cres Island",
97c781d7-da95-4b36-9e42-82acb4c3e131,Mlaki Rat,"Europe, Croatia, Split-dalmatia, Hvar Island",43.23044585977809,16.53914451599121,"Atlantic Ocean, Mediterranean Sea, Adriatic Sea","Hvar Island, Split-Dalmatia",
98534cd8-3d50-4542-8cf6-90caeeee0438,Brac I,"Europe, Croatia, Split-dalmatia, Brac Island",43.39506951286135,16.62506103515625,"Atlantic Ocean, Mediterranean Sea, Adriatic Sea","Brac Island, Split-Dalmatia",
9bc59c2c-fafb-4a1b-82c5-fa3dfaedea5b,Vertical Limit,"Europe, Croatia, Dubrovnik-neretva, Korcula",42.93383562187343,16.63922309875489,"Atlantic Ocean, Mediterranean Sea, Adriatic Sea","Korcula, Dubrovnik-Neretva",
9bdfe4e0-e5e9-4a5b-a952-ccc9c1c4ade3,Kifla,"Europe, Croatia, Lika-senj, Pag Island",44.61090946668689,14.84194993972778,"Atlantic Ocean, Mediterranean Sea, Adriatic Sea","Pag Island, Lika-Senj",
9befa181-9b7b-47e0-bca6-7062a8c8d8f7,Kamik,"Europe, Croatia, Split-dalmatia, Vis Island",43.06713208835001,16.07282638549805,"Atlantic Ocean, Mediterranean Sea, Adriatic Sea","Vis Island, Split-Dalmatia",
9c234501-dfff-491e-a946-1b7f770575be,Římská Cesta,"Europe, Croatia, Zadar",43.90443241439919,15.51282405853272,"Atlantic Ocean, Mediterranean Sea, Adriatic Sea","Zadar, Croatia",
9dc1ed60-f67c-4d35-ba6b-c12b89e5673d,Monk Seal Bay,"Europe, Croatia, Dubrovnik-neretva, Korcula",42.95001483384521,16.65999412536621,"Atlantic Ocean, Mediterranean Sea, Adriatic Sea","Korcula, Dubrovnik-Neretva","This scenic bay off Korcula Island offers calm, clear dives in the Adriatic. Gentle slopes and rocky outcrops shelter playful octopus, colorful nudibranchs, and schools of damselfish.  Expect visibility around 15-20 meters with mild currents, perfect for novice divers. The rocky bottom transitions to sandy patches where stingrays glide. Dive here for relaxed exploration and marine encounters just meters from shore."
9f3cb824-c25e-4a55-a385-4ad0aa03280d,Kostrena Dive Center House Reef,"Europe, Croatia, Primorje-gorski Kotar, Rijeka",45.30333772279349,14.48772668838501,"Atlantic Ocean, Mediterranean Sea, Adriatic Sea","Rijeka, Primorje-Gorski Kotar","This shallow reef near Rijeka offers easy access with diverse marine life. Expect octopus, scorpionfish, and colorful nudibranchs among the boulders and seagrass. Gentle slopes and good visibility make it ideal for beginners. The sheltered bay provides calm conditions year-round. Artificial structures attract schooling fish, adding interest to the rocky bottom. Night dives reveal crabs and other nocturnal creatures. Water temperatures range from 12°C in winter to 24°C in summer."
a164d737-5840-4fbe-860e-a8448c6a124b,Point Druzinin,"Europe, Croatia, Primorje-gorski Kotar, Krk Island, šilo",45.13599412928388,14.6813178062439,"Europe, Croatia, Primorje-gorski Kotar, Krk Island, šilo","Šilo, Krk Island",
a5bc04d8-17cd-4bf2-ae06-8210f9f2d003,S&#039;wandl,"Europe, Croatia, Primorje-gorski Kotar, Cres Island, Loznati",44.92834911518777,14.46538925170899,"Atlantic Ocean, Mediterranean Sea, Adriatic Sea","Loznati, Cres Island",
a92f8ff3-08a5-4b2d-b6d1-b74b61f7f2f2,Prniba,"Europe, Croatia, Primorje-gorski Kotar, Krk Island",45.0154233403652,14.59344863891602,"Atlantic Ocean, Mediterranean Sea, Adriatic Sea","Krk Island, Primorje-Gorski Kotar",
aa20f164-bbb8-48b7-a5b1-614a47115875,Uvala Muzan,"Europe, Croatia, Primorje-gorski Kotar, Plavnik Island",44.9561495046387,14.52332496643067,"Atlantic Ocean, Mediterranean Sea, Adriatic Sea","Plavnik Island, Primorje-Gorski Kotar",
ab499237-8259-4a0a-97ad-88b162f0a03d,The Lighthouse,"Europe, Croatia, Dubrovnik-neretva, Korcula",42.97859295013471,16.60995483398438,"Atlantic Ocean, Mediterranean Sea, Adriatic Sea","Korcula, Dubrovnik-Neretva",
ab68df2a-8068-4e67-8559-4bd3c1fd7728,Cascades At Vrhovnjak,"Europe, Croatia, Dubrovnik-neretva, Korcula",42.8943593658567,16.8136739730835,"Atlantic Ocean, Mediterranean Sea, Adriatic Sea","Korcula, Dubrovnik-Neretva",
ac0571ac-d887-4b86-a97a-3190b6bf77ff,Paradise Bay,"Europe, Croatia, Dubrovnik-neretva, Korcula",42.91689787375175,16.6589641571045,"Atlantic Ocean, Mediterranean Sea, Adriatic Sea","Korcula, Dubrovnik-Neretva",
af5cf16d-cd20-4fca-844d-b7a8d463233d,Dsdc Home Reef,"Europe, Croatia, Lika-senj, Pag Island",44.58339657610532,14.88319299209421,"Atlantic Ocean, Mediterranean Sea, Adriatic Sea","Pag Island, Lika-Senj","This dive site off Pag Island features a vibrant reef teeming with marine life, including octopus, moray eels, and colorful nudibranchs. The underwater terrain offers a mix of rocky outcrops and sandy patches, with excellent visibility in the Adriatic’s clear waters. Ideal for all skill levels, the site provides gentle currents and a rich ecosystem to explore. The reef’s shallow sections are perfect for beginners, while deeper areas reward experienced divers with hidden crevices and overhangs. A great spot for underwater photography."
b88f2872-f6ee-4737-8df6-0fe033717940,B-17G Wreck,"Europe, Croatia, Split-dalmatia, Vis Island",43.01550500504762,16.21624946594239,"Atlantic Ocean, Mediterranean Sea, Adriatic Sea","Vis Island, Split-Dalmatia","Off the coast of Vis Island lies a well-preserved B-17G bomber wreck resting at 50 meters. The intact fuselage and wings attract schools of damselfish and groupers. Strong currents and depth make this a challenging dive, best for advanced divers. The wreck's history and marine life create a haunting yet fascinating underwater scene. Visibility is often excellent, revealing details like the bomber's turret and propellers."
c0ad84b3-30ac-4c50-b99a-162b89b4ed79,Veli Pin,"Europe, Croatia, Primorje-gorski Kotar, Plavnik Island",44.98598834496092,14.49225425720215,"Atlantic Ocean, Mediterranean Sea, Adriatic Sea","Plavnik Island, Primorje-Gorski Kotar",
c181843e-4a5a-41f2-9e94-73ddf70886c6,Wreck Ruza,"Europe, Croatia, Lika-senj, Pag Island",44.62422638227312,14.82333470004319,"Atlantic Ocean, Mediterranean Sea, Adriatic Sea","Pag Island, Lika-Senj",
c3e1f57c-91f1-4502-b94a-5b634c331ea7,Vodnjak,"Europe, Croatia, Pakleni Islands, Vodnjak",43.16880694900248,16.31474351314498,Vodnjak,"Vodnjak, Pakleni Islands",
c530794d-3abf-4a5d-b3b6-3adfb80524d3,Silent Beach,"Europe, Croatia, Primorje-gorski Kotar, Krk Island, Vrbnik",45.07335391924799,14.68357086181641,"Europe, Croatia, Primorje-gorski Kotar, Krk Island, Vrbnik","Vrbnik, Krk Island",
c531fc48-5858-499e-9c4f-f278220ef4d9,Amfore Island Host,"Europe, Croatia, Split-dalmatia, Vis Island",43.07659965550187,16.20174407958985,"Atlantic Ocean, Mediterranean Sea, Adriatic Sea","Vis Island, Split-Dalmatia",
c534e4e6-4eaf-4a91-b8f1-f540ff04c807,Babica Stine,"Europe, Croatia, Split-dalmatia, Brac Island",43.25445520209625,16.62325859069825,"Atlantic Ocean, Mediterranean Sea, Adriatic Sea","Brac Island, Split-Dalmatia",
c5dbbefd-fba3-446b-877b-7c1acbc1ac26,Stonehenge,"Europe, Croatia, Primorje-gorski Kotar, Plavnik Island",44.95667488649441,14.52677965164185,"Atlantic Ocean, Mediterranean Sea, Adriatic Sea","Plavnik Island, Primorje-Gorski Kotar",
c6064b65-6334-47ba-a4ff-c05b087ca9c7,Rovinj-Sub Base,"Europe, Croatia, Istria, Rovinj",45.09233801001262,13.64042758941651,"Europe, Croatia, Istria, Rovinj","Rovinj, Istria",
c7288c73-7657-4f5b-9a0d-59fcd526dcbc,Canyon,"Europe, Croatia, Dubrovnik-neretva, Korcula",42.91194765254416,16.6728687286377,"Atlantic Ocean, Mediterranean Sea, Adriatic Sea","Korcula, Dubrovnik-Neretva",
c765f156-1fcb-416f-9288-09237119b564,Seget,"Europe, Croatia, Split-dalmatia, Vis Island",43.06299348709243,16.03729248046875,"Atlantic Ocean, Mediterranean Sea, Adriatic Sea","Vis Island, Split-Dalmatia",
cca31157-05cc-4ba3-8467-98bac9cc3ce7,Kamenjak Languste,"Europe, Croatia, Primorje-gorski Kotar, Krk Island, Vrbnik",45.07230832317119,14.73356723785401,"Europe, Croatia, Primorje-gorski Kotar, Krk Island, Vrbnik","Vrbnik, Krk Island",
ce964cde-59a4-4a46-87dd-c3820c8a8721,Stit,"Europe, Croatia, Dubrovnik-neretva, Island Of Mljet",42.77303484541655,17.33191967010498,"Atlantic Ocean, Mediterranean Sea, Adriatic Sea","Island Of Mljet, Dubrovnik-Neretva",
d171a1f3-564b-4c8e-90ea-7cc8e9a74bb4,Glavina,"Europe, Croatia, Primorje-gorski Kotar, Krk Island",45.06870162759445,14.73792314529419,"Europe, Croatia, Primorje-gorski Kotar, Krk Island","Krk Island, Primorje-Gorski Kotar",
d1edfdad-eb5f-4701-a75f-c5b6d148a6ea,Elhavi Star Wreck,"Europe, Croatia, Primorje-gorski Kotar, Rijeka",45.31906368689243,14.43672180175781,"Atlantic Ocean, Mediterranean Sea, Adriatic Sea","Rijeka, Primorje-Gorski Kotar",
d441bf4a-3822-4a5d-a31f-eba0f8adf82d,Mafia,"Europe, Croatia, Primorje-gorski Kotar, Plavnik Island",44.97434452423974,14.4948935508728,"Atlantic Ocean, Mediterranean Sea, Adriatic Sea","Plavnik Island, Primorje-Gorski Kotar",
d9957a45-459d-4acf-91d8-763a829be6f8,Danne&#039;s Cove,"Europe, Croatia, Dubrovnik-neretva, Korcula",42.94153305875292,16.65312767028809,"Atlantic Ocean, Mediterranean Sea, Adriatic Sea","Korcula, Dubrovnik-Neretva",
dc1c62fc-7949-4648-ac32-10bdb67e4318,Geier Fels,"Europe, Croatia, Primorje-gorski Kotar, Plavnik Island",44.96956493824234,14.50294017791748,"Atlantic Ocean, Mediterranean Sea, Adriatic Sea","Plavnik Island, Primorje-Gorski Kotar",
dd473617-9c52-4205-8456-4507d2992f31,Mini Pastura,"Europe, Croatia, Lika-senj, Pag Island",44.6040197839615,14.85091924667359,"Atlantic Ocean, Mediterranean Sea, Adriatic Sea","Pag Island, Lika-Senj","Off Pag Island's coast, this site features a vibrant underwater meadow with seagrass beds teeming with marine life. Expect clear waters, gentle currents, and depths around 10-20 meters. The sloping seabed is dotted with rocky outcrops, home to octopus, sea bream, and occasional groupers. Ideal for beginners and photographers, with good visibility year-round. Nearby reefs add variety to the dive."
dd89baba-3cf4-4d64-af17-cd4bd2bba8dc,Golubinja Spilja,"Europe, Croatia, Split-dalmatia, Brac Island",43.2547052496177,16.61124229431153,"Atlantic Ocean, Mediterranean Sea, Adriatic Sea","Brac Island, Split-Dalmatia",
dd901d48-3306-4cd6-894c-f7e0d246c0fd,Tower 1,"Europe, Croatia, Dubrovnik-neretva, Korcula",42.97419718096634,16.63922309875489,"Atlantic Ocean, Mediterranean Sea, Adriatic Sea","Korcula, Dubrovnik-Neretva","This dive site features a submerged tower surrounded by vibrant marine life. The structure is covered in colorful sponges and corals, attracting schools of fish. Depths range from 5 to 30 meters, suitable for all levels. Clear waters offer excellent visibility, often exceeding 20 meters. The site is known for occasional sightings of octopus and moray eels. Gentle currents make it ideal for relaxed exploration. Rocky seabed and vertical walls create interesting topography. Located near Korcula, it's easily accessible by boat. Water temperatures are warmest from June to September."
e0b3df7e-f39c-4d16-88c9-f22618774a4c,Rt Negrit,"Europe, Croatia, Primorje-gorski Kotar, Krk Island",44.98070665337809,14.60718154907227,"Atlantic Ocean, Mediterranean Sea, Adriatic Sea","Krk Island, Primorje-Gorski Kotar",
e1bc054c-afd4-4db2-aee0-aaba543cec28,B-24 Liberator Wreck,"Europe, Croatia, Split-dalmatia, Vis Island",43.02924719502578,16.25770568847657,"Atlantic Ocean, Mediterranean Sea, Adriatic Sea","Vis Island, Split-Dalmatia",
e1c2578d-d6ad-4586-a0e2-8d206b075513,Sea Horse Bay,"Europe, Croatia, Dubrovnik-neretva, Korcula",42.95843262526947,16.7127799987793,"Atlantic Ocean, Mediterranean Sea, Adriatic Sea","Korcula, Dubrovnik-Neretva","This sheltered bay near Korcula offers calm, clear waters ideal for beginners and relaxed dives. The sandy bottom slopes gently, dotted with seagrass beds that attract seahorses, octopus, and small crustaceans. Rocky outcrops host colorful sponges and occasional moray eels. Visibility often exceeds 15 meters, with mild currents. Shallow depths make it perfect for long, leisurely explorations. The bay's protection from open sea ensures smooth conditions year-round. Nearby reefs provide slightly more challenging terrain for those seeking variety."
e23f4897-59d8-4e8e-a9d6-73a3cf59d5e3,Focze Cave (Medvedja Špilje),"Europe, Croatia, Split-dalmatia, Bisevo Island",42.95635969394666,16.00879669189453,"Atlantic Ocean, Mediterranean Sea, Adriatic Sea","Bisevo Island, Split-Dalmatia",
e3525c6f-d960-41a5-b0b5-659a25d6a981,Lovac,"Europe, Croatia, Split-dalmatia, Vis Island",43.03997525953855,16.06218338012696,"Atlantic Ocean, Mediterranean Sea, Adriatic Sea","Vis Island, Split-Dalmatia",
e837fd6e-b1bf-4c67-97df-e0fbc9a2f7c4,Vassilios T Wreck,"Europe, Croatia, Split-dalmatia, Vis Island",43.00659290013568,16.06450080871582,"Atlantic Ocean, Mediterranean Sea, Adriatic Sea","Vis Island, Split-Dalmatia",
e8ab3100-e740-48ef-9f3c-b0b6813898e9,Zamorski Rat,"Europe, Croatia, Split-dalmatia, Brac Island",43.28020470342188,16.49348258972168,"Atlantic Ocean, Mediterranean Sea, Adriatic Sea","Brac Island, Split-Dalmatia",
eae79a16-44b9-4e1f-bc80-857ce93b08a5,Travna,"Europe, Croatia, Split-dalmatia, Hvar Island",43.23769967935207,16.55871391296387,"Atlantic Ocean, Mediterranean Sea, Adriatic Sea","Hvar Island, Split-Dalmatia",
ec308204-aec2-4933-af1f-37558aca5b54,Tower 4,"Europe, Croatia, Dubrovnik-neretva, Korcula",42.94674791811353,16.65776252746582,"Atlantic Ocean, Mediterranean Sea, Adriatic Sea","Korcula, Dubrovnik-Neretva",
ee4059a9-ff9b-47de-928d-123869b8a94b,Featherworm City,"Europe, Croatia, Dubrovnik-neretva, Korcula",42.96458819151616,16.69939041137696,"Atlantic Ocean, Mediterranean Sea, Adriatic Sea","Korcula, Dubrovnik-Neretva",
ef2be4c6-0f44-4d51-a939-00018bac7b2d,Punta Ploče,"Europe, Croatia, Split-dalmatia, Vis Island",43.00414498299202,16.10286712646485,"Atlantic Ocean, Mediterranean Sea, Adriatic Sea","Vis Island, Split-Dalmatia",
ef446cbb-6d25-4905-ab0e-53d55963688b,Osjak North,"Europe, Croatia, Dubrovnik-neretva, Korcula",42.96483942603639,16.67913436889649,"Atlantic Ocean, Mediterranean Sea, Adriatic Sea","Korcula, Dubrovnik-Neretva",
efd385be-d561-469a-8469-34065ea95334,Lina Wreck,"Europe, Croatia, Primorje-gorski Kotar, Cres Island, Dragozetici",45.09251373258211,14.29329014034011,"Atlantic Ocean, Mediterranean Sea, Adriatic Sea","Dragozetici, Cres Island",
f0b80e47-100f-4e66-81fa-ec338dd1a96c,Priscapac - Anchors,"Europe, Croatia, Dubrovnik-neretva, Korcula",42.90244913727225,16.82294062671661,"Atlantic Ocean, Mediterranean Sea, Adriatic Sea","Korcula, Dubrovnik-Neretva",
f20f3e36-32e1-4485-92a3-6b2ee31ca1be,Jezik 1+2,"Europe, Croatia, Primorje-gorski Kotar, Krk Island, Prvic Island",44.93248114375,14.79412078857422,"Atlantic Ocean, Mediterranean Sea, Adriatic Sea","Prvic Island, Krk Island",
f3c2df15-3283-4045-b501-0c2676770bdd,Punta Kobil,"Europe, Croatia, Split-dalmatia, Bisevo Island",42.98593946278159,16.02261543273926,"Atlantic Ocean, Mediterranean Sea, Adriatic Sea","Bisevo Island, Split-Dalmatia",
f446e573-47d4-4931-b016-00e3804e8c6f,Galija Wreck,"Europe, Croatia, Split-dalmatia, Vis Island",43.045181772671,16.26834869384766,"Atlantic Ocean, Mediterranean Sea, Adriatic Sea","Vis Island, Split-Dalmatia",
f4cd9649-9b4a-475f-a54f-08f0a97f1281,Krnjacol,"Europe, Croatia, Primorje-gorski Kotar, Plavnik Island",44.98261904618175,14.53405380249024,"Atlantic Ocean, Mediterranean Sea, Adriatic Sea","Plavnik Island, Primorje-Gorski Kotar",
f4f80874-3e0c-4c09-b933-85eab3041fcd,Baron Gautsch,"Europe, Croatia, Istria, Rovinj",44.94481525535046,13.61209267391839,"Atlantic Ocean, Mediterranean Sea, Adriatic Sea","Rovinj, Istria",
f4fc2b8e-e6a6-43f8-98dd-5f8d9092c2cd,Prvic Tunnel,"Europe, Croatia, Primorje-gorski Kotar, Krk Island, Prvic Island",44.9336963896947,14.76425170898438,"Atlantic Ocean, Mediterranean Sea, Adriatic Sea","Prvic Island, Krk Island","A stunning underwater tunnel near Prvic Island offers a thrilling dive through a narrow passage with dramatic light play. The walls are covered in colorful sponges and soft corals, while schools of damselfish and bream dart around. Depths range from 10 to 25 meters, with excellent visibility in the clear Adriatic waters. The exit opens to a vibrant reef teeming with octopus and moray eels. Ideal for intermediate divers, with mild currents adding excitement."
f90df92e-da82-4fc1-9c5a-ff8089b929dd,Reef Vanjsko Silo,"Europe, Croatia, Primorje-gorski Kotar, Krk Island, šilo",45.16116108711545,14.66219902038574,"Europe, Croatia, Primorje-gorski Kotar, Krk Island, šilo","Šilo, Krk Island",
fbca36ca-0eb3-4cb7-ba80-f1cc8482fc29,Wreck Of Francesca Di Rimini,"Europe, Croatia, šibenik-knin, Kaprije",43.72246292704945,15.67676930688322,"Europe, Croatia, šibenik-knin, Kaprije","Kaprije, Šibenik-Knin",
fbd9837c-c6b9-4944-a6e4-3f25ae97817f,100 Steps,"Europe, Croatia, Primorje-gorski Kotar, Krk Island, Vrbnik",45.07493894589801,14.68348503112793,"Atlantic Ocean, Mediterranean Sea, Adriatic Sea","Vrbnik, Krk Island",
fc020efc-6be5-4d19-9514-d3481597623f,Gnjilna,"Europe, Croatia, Split-dalmatia, Vis Island",43.00376837169663,16.07969284057618,"Atlantic Ocean, Mediterranean Sea, Adriatic Sea","Vis Island, Split-Dalmatia",
fdb5bf08-c6ab-44fd-b16c-1019b3325d52,Kamulce,"Europe, Croatia, Split-dalmatia, Hvar Island",43.21648274228603,16.52489662170411,"Atlantic Ocean, Mediterranean Sea, Adriatic Sea","Hvar Island, Split-Dalmatia",
fec6f294-0a55-4f74-b2e0-069731161196,Cave Lucice,"Europe, Croatia, Split-dalmatia, Brac Island",43.29869762092541,16.44919395446778,"Atlantic Ocean, Mediterranean Sea, Adriatic Sea","Brac Island, Split-Dalmatia",
